epoch,train_loss,train_acc,valid_loss,valid_acc
1,0.6636774173263279,0.597027250206441,0.5530340702491273,0.7403560830860534
2,0.5663600498295145,0.7131296449215524,0.49487912093319597,0.7789317507418397
3,0.5151001991564139,0.7494632535094963,0.47603736549217907,0.7670623145400594
4,0.4899894341272721,0.7630057803468208,0.47784721066495434,0.7700296735905044
5,0.4848601981000798,0.7692815854665566,0.454528882093617,0.7893175074183977
6,0.47924280516083434,0.7707679603633361,0.4619588338402418,0.7863501483679525
7,0.47979482080107577,0.7720891824938068,0.48815418022632245,0.7640949554896143
8,0.4652876885984674,0.7775392237819984,0.5287915109946926,0.7522255192878339
9,0.46496198747297834,0.7775392237819984,0.45781096857516457,0.7833827893175074
10,0.4596736226073973,0.7781998348472337,0.45663127461752306,0.7833827893175074
11,0.45200350165465564,0.7811725846407928,0.4709650473862621,0.7848664688427299
12,0.45124045190094525,0.7816680429397193,0.4691661038831186,0.7848664688427299
13,0.4455382492353265,0.7851362510322047,0.45490425298935583,0.787833827893175
14,0.4450851753071061,0.7844756399669695,0.46311981462561236,0.7908011869436202
15,0.43938739105849894,0.786952931461602,0.4781823310205155,0.7700296735905044
16,0.4394304750528737,0.7874483897605284,0.49415057326338147,0.7640949554896143
17,0.43840657795489474,0.7879438480594549,0.47125769153966923,0.7818991097922848
18,0.43710889057813845,0.7874483897605284,0.4688396872924945,0.7818991097922848
19,0.43378894988610467,0.7886044591246903,0.46405639532035997,0.7804154302670623
20,0.43934880042745494,0.7857968620974402,0.4730170029837318,0.771513353115727
